date (whole day); user1; user2; odd duration (sec); average duration (sec); odd times; average times (sec); floor;zone
10-Jun-16 12:00:00 AM;knielson;lorosco;112620;22290;2;;1;4
03-Jun-16 12:00:00 AM;jholly;lorosco;111630;31260;2;;1;4
10-Jun-16 12:00:00 AM;lorosco;jholly;112260;31260;2;;1;4
03-Jun-16 12:00:00 AM;acalzas;lorosco;110400;44730;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;lorosco;112050;44730;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;lorosco;68480;20520;3;;1;4
10-Jun-16 12:00:00 AM;vawelon;lorosco;41364;12312;5;;1;4
03-Jun-16 12:00:00 AM;hmies;lorosco;110760;44730;4;;1;4
10-Jun-16 12:00:00 AM;lorosco;hmies;112200;44730;4;;1;4
31-May-16 12:00:00 AM;lorosco;ostrum;13320;9270;4;;1;4
01-Jun-16 12:00:00 AM;lorosco;ostrum;9552;7416;5;;1;4
02-Jun-16 12:00:00 AM;lorosco;ostrum;91140;12360;3;;1;4
06-Jun-16 12:00:00 AM;lorosco;ostrum;15580;12360;3;;1;4
07-Jun-16 12:00:00 AM;lorosco;ostrum;17300;12360;3;;1;4
08-Jun-16 12:00:00 AM;lorosco;ostrum;24150;18540;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;lorosco;30600;18540;2;;1;4
10-Jun-16 12:00:00 AM;lorosco;ostrum;67020;9270;4;;1;4
31-May-16 12:00:00 AM;lorosco;fmata;26070;22320;2;;1;4
01-Jun-16 12:00:00 AM;lorosco;fmata;25080;22320;2;;1;4
02-Jun-16 12:00:00 AM;fmata;lorosco;26100;22320;2;;1;4
03-Jun-16 12:00:00 AM;fmata;lorosco;110250;22320;2;;1;4
06-Jun-16 12:00:00 AM;lorosco;fmata;25050;22320;2;;1;4
07-Jun-16 12:00:00 AM;lorosco;fmata;25980;22320;2;;1;4
08-Jun-16 12:00:00 AM;fmata;lorosco;25380;22320;2;;1;4
09-Jun-16 12:00:00 AM;lorosco;fmata;25650;22320;2;;1;4
10-Jun-16 12:00:00 AM;fmata;lorosco;112050;22320;2;;1;4
31-May-16 12:00:00 AM;lorosco;eklinger;26550;20400;2;;1;4
01-Jun-16 12:00:00 AM;lorosco;eklinger;12135;10200;4;;1;4
02-Jun-16 12:00:00 AM;lorosco;eklinger;25200;20400;2;;1;4
03-Jun-16 12:00:00 AM;eklinger;lorosco;112080;20400;2;;1;4
06-Jun-16 12:00:00 AM;lorosco;eklinger;12135;10200;4;;1;4
07-Jun-16 12:00:00 AM;lorosco;eklinger;26490;20400;2;;1;4
08-Jun-16 12:00:00 AM;lorosco;eklinger;24480;20400;2;;1;4
09-Jun-16 12:00:00 AM;lorosco;eklinger;13275;10200;4;;1;4
10-Jun-16 12:00:00 AM;lorosco;eklinger;111720;20400;2;;1;4
03-Jun-16 12:00:00 AM;thagan;lorosco;110790;40080;2;;1;4
10-Jun-16 12:00:00 AM;lorosco;thagan;111810;40080;2;;1;4
31-May-16 12:00:00 AM;lorosco;sparrino;25500;22230;2;;1;4
01-Jun-16 12:00:00 AM;lorosco;sparrino;24660;22230;2;;1;4
02-Jun-16 12:00:00 AM;lorosco;sparrino;25950;22230;2;;1;4
03-Jun-16 12:00:00 AM;sparrino;lorosco;110340;22230;2;;1;4
06-Jun-16 12:00:00 AM;lorosco;sparrino;24660;22230;2;;1;4
07-Jun-16 12:00:00 AM;lorosco;sparrino;25170;22230;2;;1;4
08-Jun-16 12:00:00 AM;lorosco;sparrino;25320;22230;2;;1;4
09-Jun-16 12:00:00 AM;lorosco;sparrino;25890;22230;2;;1;4
10-Jun-16 12:00:00 AM;lorosco;sparrino;112230;22230;2;;1;4
31-May-16 12:00:00 AM;ibarranco;lalcazar;12150;9060;4;;1;4
01-Jun-16 12:00:00 AM;lalcazar;ibarranco;24750;18120;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;ibarranco;24720;18120;2;;1;4
06-Jun-16 12:00:00 AM;ibarranco;lalcazar;25710;18120;2;;1;4
07-Jun-16 12:00:00 AM;ibarranco;lalcazar;8840;6040;6;;1;4
08-Jun-16 12:00:00 AM;ibarranco;lalcazar;25950;18120;2;;1;4
09-Jun-16 12:00:00 AM;lalcazar;ibarranco;34440;4530;8;;1;4
31-May-16 12:00:00 AM;ibarranco;aribera;12135;11820;4;;1;4
01-Jun-16 12:00:00 AM;aribera;ibarranco;25680;23640;2;;1;4
02-Jun-16 12:00:00 AM;aribera;ibarranco;25140;23640;2;;1;4
03-Jun-16 12:00:00 AM;ibarranco;aribera;115140;23640;2;;1;4
06-Jun-16 12:00:00 AM;aribera;ibarranco;26550;23640;2;;1;4
07-Jun-16 12:00:00 AM;ibarranco;aribera;13560;11820;4;;1;4
08-Jun-16 12:00:00 AM;ibarranco;aribera;26940;11820;4;;1;4
09-Jun-16 12:00:00 AM;ibarranco;aribera;56172;9456;5;;1;4
01-Jun-16 12:00:00 AM;gcazar;ibarranco;25200;25170;2;;1;4
03-Jun-16 12:00:00 AM;ibarranco;gcazar;74320;16780;3;;1;4
06-Jun-16 12:00:00 AM;gcazar;ibarranco;25980;25170;2;;1;4
07-Jun-16 12:00:00 AM;ibarranco;gcazar;13470;12585;4;;1;4
08-Jun-16 12:00:00 AM;gcazar;ibarranco;26250;25170;2;;1;4
09-Jun-16 12:00:00 AM;gcazar;ibarranco;46010;8390;6;;1;4
03-Jun-16 12:00:00 AM;ibarranco;knielson;75000;16740;3;;1;4
06-Jun-16 12:00:00 AM;ibarranco;knielson;25530;25110;2;;1;4
07-Jun-16 12:00:00 AM;ibarranco;knielson;13275;12555;4;;1;4
08-Jun-16 12:00:00 AM;ibarranco;knielson;25680;25110;2;;1;4
09-Jun-16 12:00:00 AM;knielson;ibarranco;45840;8370;6;;1;4
03-Jun-16 12:00:00 AM;ibarranco;jholly;113400;34080;2;;1;4
09-Jun-16 12:00:00 AM;jholly;ibarranco;55464;13632;5;;1;4
03-Jun-16 12:00:00 AM;ibarranco;acalzas;74500;33540;3;;1;4
09-Jun-16 12:00:00 AM;acalzas;ibarranco;46040;16770;6;;1;4
03-Jun-16 12:00:00 AM;vawelon;ibarranco;56085;23220;4;;1;4
09-Jun-16 12:00:00 AM;vawelon;ibarranco;54648;18576;5;;1;4
03-Jun-16 12:00:00 AM;ibarranco;hmies;75420;33470;6;;1;4
09-Jun-16 12:00:00 AM;hmies;ibarranco;45760;16735;12;;1;4
01-Jun-16 12:00:00 AM;ostrum;ibarranco;36580;17800;3;;1;4
02-Jun-16 12:00:00 AM;ostrum;ibarranco;96880;17800;3;;1;4
09-Jun-16 12:00:00 AM;ostrum;ibarranco;33157;6675;8;;1;4
03-Jun-16 12:00:00 AM;ibarranco;fmata;111660;25080;2;;1;4
06-Jun-16 12:00:00 AM;fmata;ibarranco;26070;25080;2;;1;4
07-Jun-16 12:00:00 AM;ibarranco;fmata;13020;12540;4;;1;4
08-Jun-16 12:00:00 AM;fmata;ibarranco;26280;25080;2;;1;4
09-Jun-16 12:00:00 AM;fmata;ibarranco;45780;8360;6;;1;4
31-May-16 12:00:00 AM;ibarranco;eklinger;24255;9585;4;;1;4
01-Jun-16 12:00:00 AM;eklinger;ibarranco;26580;19170;2;;1;4
02-Jun-16 12:00:00 AM;eklinger;ibarranco;25260;19170;2;;1;4
03-Jun-16 12:00:00 AM;ibarranco;eklinger;56715;9585;4;;1;4
06-Jun-16 12:00:00 AM;ibarranco;eklinger;13260;9585;4;;1;4
07-Jun-16 12:00:00 AM;ibarranco;eklinger;13500;9585;4;;1;4
08-Jun-16 12:00:00 AM;ibarranco;eklinger;26070;19170;2;;1;4
09-Jun-16 12:00:00 AM;ibarranco;eklinger;55470;6390;6;;1;4
03-Jun-16 12:00:00 AM;ibarranco;thagan;112140;49980;2;;1;4
09-Jun-16 12:00:00 AM;thagan;ibarranco;45640;16660;6;;1;4
01-Jun-16 12:00:00 AM;sparrino;ibarranco;25110;25020;2;;1;4
03-Jun-16 12:00:00 AM;ibarranco;sparrino;74420;16680;3;;1;4
06-Jun-16 12:00:00 AM;ibarranco;sparrino;25920;25020;2;;1;4
07-Jun-16 12:00:00 AM;ibarranco;sparrino;12600;12510;4;;1;4
08-Jun-16 12:00:00 AM;ibarranco;sparrino;26400;25020;2;;1;4
09-Jun-16 12:00:00 AM;sparrino;ibarranco;45760;8340;6;;1;4
31-May-16 12:00:00 AM;lalcazar;aribera;17340;9840;3;;1;4
01-Jun-16 12:00:00 AM;aribera;lalcazar;25710;14760;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;aribera;26520;14760;2;;1;4
06-Jun-16 12:00:00 AM;aribera;lalcazar;25710;14760;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;aribera;26070;14760;2;;1;4
08-Jun-16 12:00:00 AM;aribera;lalcazar;12990;7380;4;;1;4
09-Jun-16 12:00:00 AM;lalcazar;aribera;25830;14760;2;;1;4
10-Jun-16 12:00:00 AM;aribera;lalcazar;112590;14760;2;;1;4
31-May-16 12:00:00 AM;gcazar;lalcazar;17320;7540;3;;1;4
01-Jun-16 12:00:00 AM;lalcazar;gcazar;12885;5655;4;;1;4
01-Jun-16 12:00:00 AM;lalcazar;gcazar;6375;5655;4;;2;4
02-Jun-16 12:00:00 AM;lalcazar;gcazar;26490;11310;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;lalcazar;25710;11310;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;lalcazar;26310;11310;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;lalcazar;25950;11310;2;;1;4
09-Jun-16 12:00:00 AM;lalcazar;gcazar;25680;11310;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;lalcazar;112380;11310;2;;1;4
31-May-16 12:00:00 AM;lalcazar;knielson;25860;12540;2;;1;4
01-Jun-16 12:00:00 AM;knielson;lalcazar;25710;12540;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;knielson;13065;6270;4;;1;4
06-Jun-16 12:00:00 AM;knielson;lalcazar;34040;8360;3;;1;4
07-Jun-16 12:00:00 AM;knielson;lalcazar;26250;12540;2;;1;4
08-Jun-16 12:00:00 AM;knielson;lalcazar;34220;8360;3;;1;4
09-Jun-16 12:00:00 AM;lalcazar;knielson;25140;12540;2;;1;4
10-Jun-16 12:00:00 AM;lalcazar;knielson;112350;12540;2;;1;4
31-May-16 12:00:00 AM;jholly;lalcazar;17340;10280;3;;1;4
01-Jun-16 12:00:00 AM;jholly;lalcazar;25710;15420;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;jholly;26430;15420;2;;1;4
06-Jun-16 12:00:00 AM;jholly;lalcazar;25710;15420;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;jholly;26160;15420;2;;1;4
08-Jun-16 12:00:00 AM;jholly;lalcazar;25950;15420;2;;1;4
09-Jun-16 12:00:00 AM;lalcazar;jholly;24960;15420;2;;1;4
10-Jun-16 12:00:00 AM;lalcazar;jholly;111900;15420;2;;1;4
31-May-16 12:00:00 AM;lalcazar;acalzas;25860;8910;2;;1;4
01-Jun-16 12:00:00 AM;acalzas;lalcazar;25710;8910;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;lalcazar;26250;8910;2;;1;4
06-Jun-16 12:00:00 AM;acalzas;lalcazar;25710;8910;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;lalcazar;26310;8910;2;;1;4
08-Jun-16 12:00:00 AM;acalzas;lalcazar;25950;8910;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;lalcazar;26310;8910;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;lalcazar;112380;8910;2;;1;4
31-May-16 12:00:00 AM;vawelon;lalcazar;8535;7110;4;;1;4
01-Jun-16 12:00:00 AM;vawelon;lalcazar;4877;4062;7;;1;4
02-Jun-16 12:00:00 AM;vawelon;lalcazar;4507;3555;8;;1;4
06-Jun-16 12:00:00 AM;vawelon;lalcazar;4245;3555;8;;1;4
07-Jun-16 12:00:00 AM;vawelon;lalcazar;4945;4062;7;;1;4
08-Jun-16 12:00:00 AM;vawelon;lalcazar;4305;3555;8;;1;4
09-Jun-16 12:00:00 AM;vawelon;lalcazar;7176;5688;5;;1;4
10-Jun-16 12:00:00 AM;vawelon;lalcazar;41568;5688;5;;1;4
31-May-16 12:00:00 AM;hmies;lalcazar;25830;9615;4;;1;4
01-Jun-16 12:00:00 AM;lalcazar;hmies;25410;9615;4;;1;4
02-Jun-16 12:00:00 AM;lalcazar;hmies;25710;9615;4;;1;4
06-Jun-16 12:00:00 AM;hmies;lalcazar;25110;9615;4;;1;4
07-Jun-16 12:00:00 AM;hmies;lalcazar;26310;9615;4;;1;4
08-Jun-16 12:00:00 AM;hmies;lalcazar;25950;9615;4;;1;4
09-Jun-16 12:00:00 AM;hmies;lalcazar;26160;9615;4;;1;4
10-Jun-16 12:00:00 AM;lalcazar;hmies;111840;9615;4;;1;4
31-May-16 12:00:00 AM;lalcazar;ostrum;25620;16110;2;;1;4
01-Jun-16 12:00:00 AM;lalcazar;ostrum;24750;16110;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;ostrum;7525;4602;7;;1;4
06-Jun-16 12:00:00 AM;lalcazar;ostrum;24480;16110;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;ostrum;24660;16110;2;;1;4
08-Jun-16 12:00:00 AM;lalcazar;ostrum;24960;16110;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;lalcazar;8650;5370;6;;1;4
10-Jun-16 12:00:00 AM;ostrum;lalcazar;41976;6444;5;;1;4
31-May-16 12:00:00 AM;lalcazar;fmata;25710;11130;2;;1;4
01-Jun-16 12:00:00 AM;fmata;lalcazar;25710;11130;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;fmata;26610;11130;2;;1;4
06-Jun-16 12:00:00 AM;fmata;lalcazar;25710;11130;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;fmata;25620;11130;2;;1;4
08-Jun-16 12:00:00 AM;fmata;lalcazar;25950;11130;2;;1;4
09-Jun-16 12:00:00 AM;lalcazar;fmata;25650;11130;2;;1;4
10-Jun-16 12:00:00 AM;fmata;lalcazar;112380;11130;2;;1;4
31-May-16 12:00:00 AM;lalcazar;eklinger;25140;10740;2;;1;4
01-Jun-16 12:00:00 AM;lalcazar;eklinger;25140;10740;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;eklinger;25620;10740;2;;1;4
06-Jun-16 12:00:00 AM;lalcazar;eklinger;25350;10740;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;eklinger;25200;10740;2;;1;4
08-Jun-16 12:00:00 AM;lalcazar;eklinger;25290;10740;2;;1;4
09-Jun-16 12:00:00 AM;lalcazar;eklinger;24930;10740;2;;1;4
10-Jun-16 12:00:00 AM;lalcazar;eklinger;111360;10740;2;;1;4
31-May-16 12:00:00 AM;lalcazar;thagan;25500;9120;2;;1;4
01-Jun-16 12:00:00 AM;thagan;lalcazar;25320;9120;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;thagan;25590;9120;2;;1;4
06-Jun-16 12:00:00 AM;thagan;lalcazar;25620;9120;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;thagan;26190;9120;2;;1;4
08-Jun-16 12:00:00 AM;thagan;lalcazar;25950;9120;2;;1;4
09-Jun-16 12:00:00 AM;lalcazar;thagan;25830;9120;2;;1;4
10-Jun-16 12:00:00 AM;lalcazar;thagan;111810;9120;2;;1;4
31-May-16 12:00:00 AM;lalcazar;sparrino;25500;11160;2;;1;4
01-Jun-16 12:00:00 AM;lalcazar;sparrino;25560;11160;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;sparrino;26010;11160;2;;1;4
06-Jun-16 12:00:00 AM;sparrino;lalcazar;25710;11160;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;sparrino;25170;11160;2;;1;4
08-Jun-16 12:00:00 AM;sparrino;lalcazar;12975;5580;4;;1;4
09-Jun-16 12:00:00 AM;lalcazar;sparrino;25800;11160;2;;1;4
10-Jun-16 12:00:00 AM;lalcazar;sparrino;112230;11160;2;;1;4
31-May-16 12:00:00 AM;gcazar;aribera;26070;20430;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;aribera;26430;20430;2;;1;4
02-Jun-16 12:00:00 AM;gcazar;aribera;26370;20430;2;;1;4
03-Jun-16 12:00:00 AM;aribera;gcazar;111450;20430;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;aribera;26430;20430;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;aribera;26370;20430;2;;1;4
08-Jun-16 12:00:00 AM;aribera;gcazar;17520;13620;3;;1;4
09-Jun-16 12:00:00 AM;aribera;gcazar;26250;20430;2;;1;4
10-Jun-16 12:00:00 AM;aribera;gcazar;112500;20430;2;;1;4
31-May-16 12:00:00 AM;aribera;knielson;25860;20310;2;;1;4
01-Jun-16 12:00:00 AM;knielson;aribera;26340;20310;2;;1;4
02-Jun-16 12:00:00 AM;aribera;knielson;26070;20310;2;;1;4
03-Jun-16 12:00:00 AM;aribera;knielson;112470;20310;2;;1;4
06-Jun-16 12:00:00 AM;aribera;knielson;25530;20310;2;;1;4
07-Jun-16 12:00:00 AM;knielson;aribera;26010;20310;2;;1;4
08-Jun-16 12:00:00 AM;aribera;knielson;17120;13540;3;;1;4
09-Jun-16 12:00:00 AM;aribera;knielson;25140;20310;2;;1;4
10-Jun-16 12:00:00 AM;aribera;knielson;112740;20310;2;;1;4
03-Jun-16 12:00:00 AM;aribera;jholly;75580;18520;3;;1;4
10-Jun-16 12:00:00 AM;jholly;aribera;45228;11112;5;;1;4
03-Jun-16 12:00:00 AM;aribera;acalzas;111750;37050;2;;1;4
10-Jun-16 12:00:00 AM;aribera;acalzas;112560;37050;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;aribera;52905;18705;4;;1;4
10-Jun-16 12:00:00 AM;vawelon;aribera;69840;24940;3;;1;4
03-Jun-16 12:00:00 AM;aribera;hmies;113100;40650;4;;1;4
10-Jun-16 12:00:00 AM;aribera;hmies;112500;40650;4;;1;4
31-May-16 12:00:00 AM;aribera;ostrum;26430;22200;2;;1;4
01-Jun-16 12:00:00 AM;aribera;ostrum;25680;22200;2;;1;4
02-Jun-16 12:00:00 AM;aribera;ostrum;94040;14800;3;;1;4
06-Jun-16 12:00:00 AM;aribera;ostrum;16780;14800;3;;1;4
07-Jun-16 12:00:00 AM;aribera;ostrum;12855;11100;4;;1;4
08-Jun-16 12:00:00 AM;aribera;ostrum;25140;22200;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;aribera;12585;11100;4;;1;4
10-Jun-16 12:00:00 AM;aribera;ostrum;52680;11100;4;;1;4
31-May-16 12:00:00 AM;aribera;fmata;26070;21450;2;;1;4
01-Jun-16 12:00:00 AM;fmata;aribera;26160;21450;2;;1;4
02-Jun-16 12:00:00 AM;fmata;aribera;26400;21450;2;;1;4
03-Jun-16 12:00:00 AM;aribera;fmata;111660;21450;2;;1;4
06-Jun-16 12:00:00 AM;aribera;fmata;26400;21450;2;;1;4
07-Jun-16 12:00:00 AM;aribera;fmata;25980;21450;2;;1;4
08-Jun-16 12:00:00 AM;aribera;fmata;17520;14300;3;;1;4
09-Jun-16 12:00:00 AM;aribera;fmata;25650;21450;2;;1;4
10-Jun-16 12:00:00 AM;aribera;fmata;112440;21450;2;;1;4
31-May-16 12:00:00 AM;aribera;eklinger;25950;18540;2;;1;4
01-Jun-16 12:00:00 AM;aribera;eklinger;26070;18540;2;;1;4
02-Jun-16 12:00:00 AM;aribera;eklinger;26040;18540;2;;1;4
03-Jun-16 12:00:00 AM;aribera;eklinger;112500;18540;2;;1;4
06-Jun-16 12:00:00 AM;aribera;eklinger;26070;18540;2;;1;4
07-Jun-16 12:00:00 AM;aribera;eklinger;26190;18540;2;;1;4
08-Jun-16 12:00:00 AM;aribera;eklinger;17380;12360;3;;1;4
09-Jun-16 12:00:00 AM;aribera;eklinger;25770;18540;2;;1;4
10-Jun-16 12:00:00 AM;aribera;eklinger;112500;18540;2;;1;4
03-Jun-16 12:00:00 AM;aribera;thagan;112140;33720;2;;1;4
10-Jun-16 12:00:00 AM;aribera;thagan;111810;33720;2;;1;4
31-May-16 12:00:00 AM;aribera;sparrino;25500;21330;2;;1;4
01-Jun-16 12:00:00 AM;aribera;sparrino;25920;21330;2;;1;4
02-Jun-16 12:00:00 AM;aribera;sparrino;26010;21330;2;;1;4
03-Jun-16 12:00:00 AM;aribera;sparrino;111600;21330;2;;1;4
06-Jun-16 12:00:00 AM;aribera;sparrino;25920;21330;2;;1;4
07-Jun-16 12:00:00 AM;aribera;sparrino;25170;21330;2;;1;4
08-Jun-16 12:00:00 AM;aribera;sparrino;13215;10665;4;;1;4
09-Jun-16 12:00:00 AM;aribera;sparrino;25890;21330;2;;1;4
10-Jun-16 12:00:00 AM;aribera;sparrino;112230;21330;2;;1;4
31-May-16 12:00:00 AM;gcazar;knielson;25860;15090;2;;1;4
01-Jun-16 12:00:00 AM;knielson;gcazar;26610;15090;2;;1;4
02-Jun-16 12:00:00 AM;gcazar;knielson;25950;15090;2;;1;4
03-Jun-16 12:00:00 AM;gcazar;knielson;55755;7545;4;;1;4
06-Jun-16 12:00:00 AM;gcazar;knielson;25530;15090;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;knielson;35380;10060;3;;1;4
08-Jun-16 12:00:00 AM;gcazar;knielson;25680;15090;2;;1;4
09-Jun-16 12:00:00 AM;gcazar;knielson;25140;15090;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;knielson;112140;15090;2;;1;4
31-May-16 12:00:00 AM;jholly;gcazar;26070;10965;4;;1;4
01-Jun-16 12:00:00 AM;jholly;gcazar;35580;14620;3;;1;4
02-Jun-16 12:00:00 AM;gcazar;jholly;26280;21930;2;;1;4
03-Jun-16 12:00:00 AM;jholly;gcazar;111450;21930;2;;1;4
06-Jun-16 12:00:00 AM;jholly;gcazar;26910;21930;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;jholly;26460;21930;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;jholly;26250;21930;2;;1;4
09-Jun-16 12:00:00 AM;gcazar;jholly;25530;21930;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;jholly;111690;21930;2;;1;4
31-May-16 12:00:00 AM;gcazar;acalzas;25860;11610;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;acalzas;26100;11610;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;gcazar;25860;11610;2;;1;4
03-Jun-16 12:00:00 AM;acalzas;gcazar;111450;11610;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;acalzas;26010;11610;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;gcazar;26730;11610;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;acalzas;26160;11610;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;gcazar;26250;11610;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;gcazar;74980;7740;3;;1;4
03-Jun-16 12:00:00 AM;vawelon;gcazar;51405;11775;4;;1;4
10-Jun-16 12:00:00 AM;vawelon;gcazar;51930;11775;4;;1;4
31-May-16 12:00:00 AM;hmies;gcazar;25890;13320;4;;1;4
01-Jun-16 12:00:00 AM;gcazar;hmies;25410;13320;4;;1;4
02-Jun-16 12:00:00 AM;gcazar;hmies;25710;13320;4;;1;4
03-Jun-16 12:00:00 AM;hmies;gcazar;111450;13320;4;;1;4
06-Jun-16 12:00:00 AM;gcazar;hmies;26010;13320;4;;1;4
07-Jun-16 12:00:00 AM;gcazar;hmies;26550;13320;4;;1;4
08-Jun-16 12:00:00 AM;gcazar;hmies;26280;13320;4;;1;4
09-Jun-16 12:00:00 AM;hmies;gcazar;12765;6660;8;;1;4
10-Jun-16 12:00:00 AM;gcazar;hmies;111630;13320;4;;1;4
31-May-16 12:00:00 AM;gcazar;ostrum;25620;21960;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;ostrum;25200;21960;2;;1;4
02-Jun-16 12:00:00 AM;gcazar;ostrum;45800;7320;6;;1;4
06-Jun-16 12:00:00 AM;gcazar;ostrum;24630;21960;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;ostrum;24960;21960;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;ostrum;25020;21960;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;gcazar;12525;10980;4;;1;4
10-Jun-16 12:00:00 AM;ostrum;gcazar;41904;8784;5;;1;4
31-May-16 12:00:00 AM;gcazar;fmata;25710;14880;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;fmata;26160;14880;2;;1;4
02-Jun-16 12:00:00 AM;fmata;gcazar;26490;14880;2;;1;4
03-Jun-16 12:00:00 AM;fmata;gcazar;111420;14880;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;fmata;26310;14880;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;fmata;25920;14880;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;fmata;26400;14880;2;;1;4
09-Jun-16 12:00:00 AM;gcazar;fmata;34180;9920;3;;1;4
10-Jun-16 12:00:00 AM;gcazar;fmata;112410;14880;2;;1;4
31-May-16 12:00:00 AM;gcazar;eklinger;25140;16740;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;eklinger;25590;16740;2;;1;4
02-Jun-16 12:00:00 AM;gcazar;eklinger;25470;16740;2;;1;4
03-Jun-16 12:00:00 AM;gcazar;eklinger;111150;16740;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;eklinger;25500;16740;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;eklinger;25500;16740;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;eklinger;25350;16740;2;;1;4
09-Jun-16 12:00:00 AM;eklinger;gcazar;17000;11160;3;;1;4
10-Jun-16 12:00:00 AM;eklinger;gcazar;74120;11160;3;;1;4
31-May-16 12:00:00 AM;gcazar;thagan;25500;11550;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;thagan;25740;11550;2;;1;4
02-Jun-16 12:00:00 AM;gcazar;thagan;25590;11550;2;;1;4
03-Jun-16 12:00:00 AM;thagan;gcazar;111450;11550;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;thagan;25830;11550;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;thagan;26190;11550;2;;1;4
08-Jun-16 12:00:00 AM;thagan;gcazar;26610;11550;2;;1;4
09-Jun-16 12:00:00 AM;thagan;gcazar;25830;11550;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;thagan;111780;11550;2;;1;4
31-May-16 12:00:00 AM;gcazar;sparrino;25500;14670;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;sparrino;25920;14670;2;;1;4
02-Jun-16 12:00:00 AM;gcazar;sparrino;26010;14670;2;;1;4
03-Jun-16 12:00:00 AM;gcazar;sparrino;55755;7335;4;;1;4
06-Jun-16 12:00:00 AM;gcazar;sparrino;17260;9780;3;;1;4
07-Jun-16 12:00:00 AM;gcazar;sparrino;12615;7335;4;;1;4
08-Jun-16 12:00:00 AM;gcazar;sparrino;26190;14670;2;;1;4
09-Jun-16 12:00:00 AM;sparrino;gcazar;25770;14670;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;sparrino;112050;14670;2;;1;4
31-May-16 12:00:00 AM;jholly;knielson;17260;12880;3;;1;4
01-Jun-16 12:00:00 AM;knielson;jholly;26610;19320;2;;1;4
02-Jun-16 12:00:00 AM;jholly;knielson;26070;19320;2;;1;4
03-Jun-16 12:00:00 AM;jholly;knielson;112470;19320;2;;1;4
06-Jun-16 12:00:00 AM;jholly;knielson;25530;19320;2;;1;4
07-Jun-16 12:00:00 AM;knielson;jholly;26100;19320;2;;1;4
